id,data_asset_serial,type_asset_id,model_asset_id,data_asset_arrived_date,data_asset_plate_no,data_asset_chassis_no,data_asset_arrangement_no,data_asset_manufacture_year,color_asset_id,data_asset_warranty,data_asset_madein,data_asset_purchasefrom,data_asset_invoice_no,status_asset_id,province_asset_id,site_asset_id,employee_id,data_asset_in_use,user_id,data_asset_active,data_asset_current_condition,data_asset_remarks,data_asset_acquisition_value,data_asset_acquisition_value,data_asset_book_value,data_asset_engine_model_1,data_asset_engine_serial_no_1,data_asset_engine_family_1,data_asset_engine_arrangement_1,data_asset_engine_displacement_no_1,data_asset_engine_rating_1,data_asset_engine_code_1,data_asset_engine_model_2,data_asset_engine_serial_2,data_asset_engine_family_2,data_asset_engine_arrangement_2,data_asset_engine_displacement_no_2,data_asset_engine_rating_2,data_asset_engine_code_2,data_asset_transmission_model,data_asset_transmission_serial_no,data_asset_transmission_arrangement,data_asset_concrete_mixer_name,data_asset_concrete_mixer_model,data_asset_concrete_mixer_serial_no,data_asset_concrete_mixer_capacity,data_asset_concrete_pump_name,data_asset_concrete_pump_model,data_asset_concrete_pump_serial_no,data_asset_generator_no,data_asset_generator_controller_no,data_asset_generator_governor_no,data_asset_generator_alternator_no,data_asset_generator_alternator_model,data_asset_generator_alternator_serial_no,data_asset_generator_rated_voltage,data_asset_generator_phase,data_asset_generator_rated_frequency,data_asset_generator_rated_current_prime,data_asset_generator_rated_rpm,data_asset_generator_altitude,data_asset_generator_rated_power,data_asset_generator_manufacture_year,data_asset_generator_manufacture_year,created_at,updated_at
2509,27060224,65,42,,9401 ا و ح,MR0EW12G6E3028199,,2014,14,,,,,2,15,74,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2510,27060225,65,42,,5842 UXA,16551,,2009,14,,,,,3,19,87,1,TRUE,1,TRUE,,OLD No. 27021584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2511,27060226,65,42,,4332 UKA,MR0FR22G5C0599862,,2012,14,,,,,2,9,32,1,TRUE,1,TRUE,,ENGINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2512,27060228,65,42,,1179 KZA,33249,,2013,14,,,,,3,13,47,1,TRUE,1,TRUE,,OLD No. 27021714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD,,,2018-02-27,2018-02-27
2513,27060229,65,42,,3418  HAD,MR0ES12G293021493,,2009,14,,,,,5,16,82,1,TRUE,1,TRUE,,27021534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2514,27060230,65,42,,2330 GTA,17402,,2001,14,,,,,2,16,82,1,TRUE,1,TRUE,,OLD NO 27021383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2515,27060231,65,42,,3775 LZA,2033981,,2013,14,,,,,2,2,10,1,TRUE,1,TRUE,,530023497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2516,27060232,65,42,,5843 UXA,92014513,,2009,14,,,,,4,14,71,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2517,27060233,65,42,,1163 GTA,40141716,,2004,14,,,,,2,13,55,1,TRUE,1,TRUE,,507650779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2518,27060234,65,43,,1158 GTA,780311,,2006,14,,,,,2,14,71,1,TRUE,1,TRUE,,580670427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2519,27060235,65,42,,JDA 7954 ا د ح,JN6AD23S82X117284,,2001,14,,,,,3,20,102,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2520,27060236,65,42,,ب أ ك 3551  K A B,MROEW12G7F3033932,,2014,14,,,,,3,3,116,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2521,27060237,65,42,,8308 ا ك ه,MR0EX12G5B2322854,,2011,14,,,,,5,1,8,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2522,27060238,65,42,,UTA2246 H ا ط و,JTB33UNE0W0020595,,1997,14,,,,,2,1,8,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2523,27060239,65,42,,1339 JEA,2023648,,2010,14,,,,,2,9,27,1,TRUE,1,TRUE,,0580413477  OLD No. 27021619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2524,27060240,65,42,,TSA2503 ا س ط,MR0EX12GXA2038117,,2009,14,,,,,3,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2525,27060241,65,42,,ا هـ د 6840 D H A,MR0EW12G1D2034481,,2012,14,,,,,2,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2526,27060242,65,42,,ELA7340,MR0EX12G7C2331606,,2011,14,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2527,27060243,65,42,,J Z A 1790,MR0EW12G5C3017045,,2012,14,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2528,27060244,65,42,,J U A 9377,MR0EX12G1E2347125,,2014,14,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2529,27060245,65,42,,1779 ا م ح,MR0FX22G6C1078116,,2012,14,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2530,27060247,65,42,,BBA9806 ا ب ب,JTB33UNGOX0006527,,1998,14,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2531,27060248,65,42,,AGA7153 ا ق ا,MR0EX12G2A2029248,,2009,14,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2532,27060249,65,42,,7488XUA,MR0EW12G4E3028914,,2014,14,,,,,3,5,19,1,TRUE,1,TRUE,,OLD NUMBER 27021773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2533,27060250,65,42,,2933UTA,JN6DD23YX4X028000,,2004,14,,,,,2,5,20,1,TRUE,1,TRUE,,OLD NUMBER 27021389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2534,27060251,65,42,,HZA9057 ا م ه,MR0EX12GID2339735,,2012,14,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2535,27060252,65,42,,THA 7190,MR0EW12G5D3025664,,2013,14,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2536,27060253,65,43,,5889 JDA,MNTBD035586005822,,2008,14,,,,,2,5,20,1,TRUE,1,TRUE,,27021523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2537,27060254,65,222,,9808 ZAA,MPAER33C45H545489,,2005,14,,,,,2,9,32,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2538,27060256,65,42,,LTA7810 ا ط ل,MR0EX12G5A2032595,,2009,14,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2539,27060257,65,42,,2103HKA,MR0FX22G6B1329361,,2011,14,,,,,5,12,42,1,TRUE,1,TRUE,,OLD NUMBER 27021642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2540,27060258,65,42,,THA7196 ا ه ط,3N6DD2ET6DK075124,,2012,14,,,,,2,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2541,27060259,65,42,,1686 HVA,MR0EW12GXF3031186,,2015,14,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2542,27060260,65,42,,JDA 5944,MPAEL33C08T105272,,2007,14,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2543,27060261,65,42,,ELA 7341 ا ل ع,MR0EX12GXC2331714,,2011,14,,,,,2,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2544,27060262,65,42,,9816XNA,MR0FX22G5D13783869,,2013,14,,,,,2,5,19,1,TRUE,1,TRUE,,OLD NUMBER 27021728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2545,27060263,65,42,,6387 B L A,MR0FX22GXC1070326,,2012,14,,,,,2,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2546,27060264,65,42,,8382 H K A,MR0EW12G9B2027761,,2011,14,,,,,2,3,115,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2547,27060265,65,42,,9873 K U A,3N6DD234XEK041297,,2014,14,,,,,2,3,105,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2548,27060266,65,42,,AHA7926 ا ه ا,3N6DD2ET5DK063501,,2012,14,,,,,2,3,105,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2549,27060267,65,42,,AHA7059,3N6DD2ET8DK039158,,2009,14,,,,,2,3,105,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2550,27060268,65,42,,9835 UTA,MR0FX22G2A1033736,,2010,14,,,,,3,3,58,1,TRUE,1,TRUE,,27021592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2551,27060269,65,43,,7096 AHA,3N6DD2ET1DK060904,,2013,14,,,,,2,3,128,1,TRUE,1,TRUE,,27021749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2552,27060270,65,42,,4212 ARA,MR0FX22G291014650,,2009,14,,,,,2,3,15,1,TRUE,1,TRUE,,27021541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2553,27060271,65,42,,1378 DKA,MR0EW12G1B2029438,,2011,14,,,,,2,2,10,1,TRUE,1,TRUE,,27021636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2554,27060272,65,42,,AKH 2159 ا ك ه,MR0EW12G7B2027371,,2010,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2555,27060273,65,42,,ا ي ك 6253 K V A,MROEW12GXE3029453,,2013,14,,,,,2,2,10,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2556,27060275,65,42,,HKA2138 ا ك ه,MR0EW2G9B2027551,,2010,14,,,,,3,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2557,27060276,65,42,,UTA2234 ا ط و,MPAEL33C57H539091,,2006,14,,,,,2,3,16,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2558,27060277,65,42,,THA7189,3N6DD2ET4DK074957,,2012,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2559,27060287,65,42,,,MREW12G4D3023260,,2013,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2560,27060289,65,42,,أ م م 5944,MR0EX12G7D2338542,,2013,14,,,,,2,3,13,1,TRUE,1,TRUE,,27021706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2561,27060294,65,42,,5594 DUA,MR0EX1203E2082398,,2014,16,,,,,2,3,130,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2562,27060299,65,42,,أ ه أ 7928,MR0EX12G4D2343133,,2013,14,,,,,2,3,13,1,TRUE,1,TRUE,,27020348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2563,27060309,65,42,,6497 JRA,MR0FR22G690536018,,2009,14,,,,,2,3,112,1,TRUE,1,TRUE,,OLD NO. 27021542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2564,27060311,65,42,,ا ه ن 6074,MR0FFX22G6E1396286,,2014,14,,,,,2,1,7,1,TRUE,1,TRUE,,27021759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2565,27060312,65,42,,ا ؤ ه 8417,6198,,,14,,,,,3,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2566,27060313,65,42,,HDA8838 ا د ه,MR0ES12G793306237,,2008,16,,,,,2,9,32,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2567,28000009,94,223,,R D H 871,2HP2D1035XBCA16438,,1981,16,,,,,2,9,32,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2568,28000010,94,223,,T Z A 5951,LJ1R9CF4A8003013,,2010,14,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2569,28000011,94,223,,أ م ط 5952,LJ11R9CF0A8003011,,2012,14,,,,,4,7,4,1,TRUE,1,TRUE,,,,,,,6A6DF318E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2570,28000012,94,223,,5953 TZA,LJ11R9CF5AF002545,,2010,14,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2571,28000045,94,223,,,WS01498,,2015,14,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2572,28010041,86,106,,,S19211,,,14,,,,,3,3,111,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2573,28010044,86,274,,,30631012,,2009,15,,,,,2,7,5,1,TRUE,1,TRUE,,Breakdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2574,28010045,86,274,,,1059021065104 2,,,15,,,,,4,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2575,28010046,86,223,,5891 TZA,LG11R9CF2A003012,,2012,14,,,,,4,7,5,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2576,28010048,86,274,,,10590210651 027,,2000,15,,,,,3,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2577,28010049,86,274,,4199 RZA,47331,,2012,15,,,,,2,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2578,28010050,86,106,,,1 0590210661010,,2012,15,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,JDEERE 5030TF270B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5 KW,,,2018-02-27,2018-02-27
2579,28010051,86,106,,,10219496,,2012,14,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,JD-5030TF270B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2580,28010052,86,274,,,PE5030T193461,,2000,15,,,,,2,15,75,1,TRUE,1,TRUE,,,,,,,PE5030T193461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2581,28020001,75,377,,,S101270,,,15,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2582,28020007,75,378,,,300069616,,2003,11,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2583,28020184,75,379,,,551671,,2002,9,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2584,28030001,105,275,,,,,,9,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2585,28030002,105,275,,,,,,9,,,,,2,9,32,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2586,28030003,105,269,,,U1060214791,,,2,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2587,28030004,105,88,,,CE702624131722,,,15,,,,,5,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2588,28030005,105,88,,,C1990700045,,,2,,,,,2,3,111,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2589,28030006,105,93,,,,,,15,,,,,2,3,68,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2590,28030167,105,380,,,U1010305593,,,2,,,,,3,5,19,1,TRUE,1,TRUE,,,,,,,230VBLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2591,28030175,105,279,,,,,,4,,,,,3,3,58,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2592,28030178,105,279,,,U1990716674,,,8,,,,,2,3,69,1,TRUE,1,TRUE,,,,,,,00351486&F3L1011F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2593,28030181,105,279,,,,,2000,2,,,,,4,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2594,28030183,105,1,,,LA-145022,,2000,9,,,,,2,7,4,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2595,28030186,105,279,,,U1000411577,,,4,,,,,4,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2596,28030188,105,268,,,C1080500272,,,8,,,,,2,9,26,1,TRUE,1,TRUE,,,,,,,F4L912 / 08801750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5 KW,,,2018-02-27,2018-02-27
2597,28030189,105,268,,,C1080500285,,,8,,,,,2,9,26,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2598,28030191,105,268,,,C1080500264,,,2,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2599,28030192,105,268,,,C1080500263,,,2,,,,,3,13,44,1,TRUE,1,TRUE,,,,,,,F4L 08802056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5 KW,,,2018-02-27,2018-02-27
2600,28030195,105,381,,,C1030900155,,,2,,,,,2,3,111,1,TRUE,1,TRUE,,,,,,,K1278-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400KW,,,2018-02-27,2018-02-27
2601,28030196,105,382,,,C1030600329,,,2,,,,,2,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2602,28030197,105,280,,,C1030700529,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2603,28030198,105,280,,,C1000900381,,,15,,,,,2,3,68,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2604,28030202,105,1,,,LH060078E,,2007,4,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2605,28030203,105,278,,,,,2007,2,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2606,28030205,105,216,,,10231079,,2011,4,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2607,28030206,105,100,,,10231084,,2011,4,,,,,3,14,71,1,TRUE,1,TRUE,,,,,,,"F4L,DEUTZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.KW,,,2018-02-27,2018-02-27
2608,28030207,105,100,,,25006405,,,9,,,,,2,3,69,1,TRUE,1,TRUE,,,,,,,F4L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8 KW,,,2018-02-27,2018-02-27
2609,28030208,105,92,,,,,2007,2,,,,,4,17,83,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2610,28030212,105,269,,,U1060214767,,2006,4,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2611,28030213,105,208,,,U1060208310,,2006,4,,,,,2,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2612,28030224,105,383,,,LJ001925,,,9,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,WMDC-0070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2613,28030225,105,385,,,MR0EW12G0A2024939,,,12,,,,,2,7,4,1,TRUE,1,TRUE,,28030007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2614,28030228,105,90,,,ME110134E,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2615,28030229,105,90,,,ME110128E,,2014,4,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2616,28030231,105,108,,,ME180201E,,,4,,,,,2,20,90,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38V,,,2018-02-27,2018-02-27
2617,28040073,25,384,,,161463,,2013,4,,,,,2,21,95,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2618,28040087,25,360,,116 BDA,ALLYFT,,,4,,,,,2,3,13,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2619,28040095,25,270,,5077 ZSA,MITSUBISHI,,1992,14,,,,,2,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2620,28050124,98,361,,,6tb2424456,,,15,,,,,4,12,42,1,TRUE,1,TRUE,,,,,,,3406&66TB4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2621,28050125,95,42,,DZA2191 ا م د,JTGJX02P3C0042888,,2010,15,,,,,4,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
